,intensity,MW102_h,MW829,booster_turns,MW826,MW827,MW102_v,MW836,MW851,MW104,MW850,MW852,MW853,MW103,tuneshiftx,tuneshifty
64,3.598600673330919,3.422407871447791,12.057543711075322,12.0,11.664084627517097,11.623287540594454,11.826792863750937,15.218518283082659,13.120875506822898,14.09477972127924,13.28329399736419,0.026466932797131963,15.553787383698632,10.844058974253326,-0.019071951570303516,-0.024789145547490274
65,3.3891344323288375,3.279230611913628,11.690138170865694,11.0,11.17916523789661,11.040625668148783,11.497411418061745,14.91315725979613,12.529652119597126,13.62584992515829,12.74089857128737,0.03247247592560464,14.9964775784141,10.278837310617202,-0.01857996817433417,-0.024630009242017373
66,3.3381831845175207,3.233743104460732,11.436939298559945,11.0,11.001706357034655,10.932968728799379,11.343425722534361,14.877607583366842,12.614073544589559,13.468292450660533,12.564171549852654,0.007440173926681113,14.701167483052688,10.2948592772757,-0.018514730648898012,-0.024221973346929923
67,3.6495519211422356,3.4595036265672814,12.241945563516877,12.0,11.78302514440331,11.770307865658635,12.159411602468104,16.725371701162164,13.243306840205515,14.281644861422809,13.304542125653132,0.018735133498736855,15.692100863281674,10.91255562087446,-0.019088908162662593,-0.024982324639882668
68,3.592939423574106,3.3632104997581127,11.996863920608419,12.0,11.524754266292817,11.31485009214224,11.614102502749349,15.067395302102483,12.76154022089984,13.955551108705729,13.04247342589791,0.0017669430346624534,15.426867906134783,10.561290509747458,-0.019231921376632734,-0.025412809300387872
69,3.6438906713854227,3.4321000934255896,12.215031941217374,12.0,11.76483948456866,11.644082023701976,11.8157337194154,15.284128783352491,13.101546986542395,14.258392582136038,13.28828834271941,0.02480941902604758,15.716457324051554,10.828076375215478,-0.01909037860020537,-0.025138178120573153
70,4.068484403146399,3.7226165962740434,13.257974686457322,13.0,12.860226956469202,12.771098330328778,12.746509594504767,17.37142909622738,14.079028218995003,15.469612465448831,14.237945080592105,0.020161420968323504,16.902598342096812,11.778991883800774,-0.01964594810707319,-0.025801461341585948
71,3.898646910442008,3.6417254411713,12.934600470608325,13.0,12.482107443363772,12.463015120643632,12.476519296104064,16.835100553553634,13.924052970402828,15.069849898744062,13.91725485687357,0.0008829818307390669,16.644273488955225,11.50258071917864,-0.01932523344597149,-0.025318524112019833
72,3.887324410928382,3.657185288647572,13.01541271786241,13.0,12.602200524043441,12.490505917612055,12.533485425114975,16.689830827135808,14.08688666833007,15.209554603674418,14.119948186307472,0.012828313394984659,16.75773220349893,11.67151691220306,-0.019092115828465858,-0.02487959194825147
73,4.017533155335081,3.6843014247151333,13.281945873413362,13.0,12.799138115623181,12.611245409593772,12.538094174413365,16.645778880982718,13.939198609626326,15.445315664022742,14.140966715245545,0.016610888737012743,16.899665128909792,11.62888596471552,-0.019430431810381545,-0.02580721435485789
74,4.289273143662106,3.9798206755414762,14.290682137932961,14.0,13.862689851775457,13.770617915406422,13.543923477442634,18.715543999703407,15.02458026508659,16.66409567488549,15.096545044451426,0.017998475902776263,18.144384506882396,12.576670631956318,-0.019227451483762068,-0.025476384051554838
75,4.2836118939052925,3.938033506917156,14.123749397145906,14.0,13.721279563258642,13.459093066921051,13.189113604587634,17.15424788001967,14.843861084740915,16.41983561578748,15.066022482636972,0.01051196131012999,18.015207208886903,12.477939837838965,-0.019487722292045522,-0.02564407271712911
76,4.243983145607602,3.981214867557713,14.327213035001646,14.0,13.884512218590528,13.715106017613126,13.391128784654901,17.900400964174644,14.998698805653662,16.607964782149065,15.180951160327165,0.012934841950941588,18.287461402825976,12.572585842475847,-0.019088728744498466,-0.02521557129906994
77,4.238321895850788,3.924254401799606,14.125956657516383,14.0,13.758402659053147,13.642207459131129,13.494306695015233,18.746108178324622,14.881103464150238,16.557959372666552,15.012907726807711,0.00782844472649626,17.86721887100414,12.492475927079699,-0.0191208368767434,-0.025343418072170106
78,4.300595643175732,4.006127395511602,14.289562277456108,14.0,13.976283062327981,13.862930670093897,13.647470447670985,19.190457788237786,15.284966852683603,16.84250437164567,15.225017756612194,0.016007050676044434,18.132715024374352,12.824322193756352,-0.019073997139446273,-0.025050359414884826
79,4.549690632475504,4.328030361184476,15.795235446160925,15.0,15.213548933293975,15.018763006418332,14.53159015764141,20.17910908106758,16.16655682496839,17.99862635489332,16.413746183193577,0.006659799180419646,20.009725619402364,13.653695480995573,-0.01888262101907565,-0.024891520452938663
80,4.306256892932544,4.032497218212259,14.540581768514128,14.0,14.009249476831346,13.76046043589952,13.66563504971174,18.580845304589392,15.164125688714346,16.643081295759714,15.375714018558755,0.020436549285398314,18.54709190289786,12.780249099367614,-0.01932795790860928,-0.025169836069151675
81,4.210015647066723,3.9516335140466614,14.269548881165203,14.0,13.684589149439304,13.41400925851777,13.24191258131287,17.41705608417554,14.879991859871392,16.4372697266316,14.988799869040143,0.013315137206500894,18.14216664330919,12.439775306783726,-0.019132591523173897,-0.02528080770593796
82,4.498739384664186,4.176442394367144,15.160793390581754,15.0,14.670616352639737,14.355901119729365,13.922176731970515,18.479130782543574,15.814601413631202,17.52709502707869,15.891353924840208,0.009096047607317432,19.226143965493065,13.266621700218247,-0.019173467643729705,-0.025330879027381983
83,4.544029382718691,4.22226037504925,15.284693815207694,15.0,14.835117340087422,14.475394556048935,14.188548926840623,19.03324825269379,15.858082755833443,17.642419781296784,16.0572614583238,0.007971606877390883,19.33682052672487,13.41477216361545,-0.01923989736006169,-0.02530332544118209
84,4.498739384664186,4.207938184994825,15.502278380826487,15.0,14.800137770710961,14.416809142248681,14.101991083855877,19.427621826014118,15.605675247431494,17.46701594931063,15.95281872344549,0.010222383157006961,19.755910243273235,13.163061937491722,-0.019239416186800484,-0.025530168511408362
85,4.56101313198913,4.281796147161907,15.496327457475685,15.0,15.112885455241903,14.780488655754358,14.375646656751176,19.581029967187344,16.135461114723515,17.969152925868755,16.278037028675836,0.012821057371889124,19.547900864089225,13.62247771716972,-0.01896066168645933,-0.025010650521396886
86,4.470433135880121,4.1868415463871065,15.090261080924758,15.0,14.653467615400155,14.358690446288055,14.045769992060357,19.195376970584217,15.775454506590215,17.50517975979399,15.856195874706591,0.010229454712548264,19.13789843347429,13.286192530385321,-0.019076680230193314,-0.025134417997174495
87,4.73085062469352,4.55890476409801,16.677260813459306,16.0,16.143557565788004,15.840960214986747,15.207645702632915,21.107899455634932,17.015935472727477,19.04965319527262,17.230019187964235,0.01781981401094575,20.967049833457903,14.44205183975502,-0.01855119682447071,-0.02446978239550512
88,4.742173124207145,4.5414915117263925,16.569203085581734,16.0,16.225819181532703,15.688111379283404,15.050506474246076,20.327935742047227,16.960227415911497,19.234574611216843,17.25878067228686,0.0064124804538407765,20.95795555615132,14.348473236943304,-0.018416817741998926,-0.02468831694563798
89,4.764818123234397,4.569061167596873,16.765503588231155,16.0,16.29539313123245,15.668417034274505,15.08433954726398,20.376223876063413,16.95248326196488,19.194360469887815,17.384743211976524,0.011712536337124563,21.13933138261543,14.476955009324474,-0.01854353176864361,-0.024586056454752387
90,4.861059369100218,4.65807408223886,17.04077222955737,16.0,16.624446855538025,16.21852022176339,15.368256084131508,20.884103620208887,17.372058863692928,19.589509423890032,17.658387767881862,0.012419981947213162,21.48786591775347,14.760804906177514,-0.018536474426840744,-0.024600314330983707
94,4.764818123234397,4.566263630787587,16.787232375170472,16.0,16.1765027506188,15.561983566849758,15.083602596004154,20.305442723958834,16.936085602675032,19.11342244281286,17.303881815814268,0.006771873140777662,21.191616346459437,14.404635300874,-0.01862205652687812,-0.024709492862381995
95,4.940316865695601,4.767494710810468,17.367948831544773,17.0,17.024043039211485,16.19076025476065,16.155553509156324,24.388745452850497,17.795167562198177,19.96374592769394,17.969334816189857,0.007171986111091695,21.87316285303264,15.172642438856025,-0.018485557043285687,-0.024322787914579848
96,4.957300614966039,4.781831919484308,17.600531417487524,17.0,17.081145319058177,16.45160541171825,15.630722618869996,21.116633808164895,17.75980308019714,20.047459736926893,18.0863816054656,0.008961690930343639,22.17759800652564,15.093979514182122,-0.018471649408344948,-0.02453359946861504
101,5.064864360345487,4.790006553458538,17.626627483533632,17.0,17.134970634698558,16.70218511368669,15.901972375559351,22.604905896469486,17.74255051357578,20.11516137600812,17.988996050674555,0.006687420698515913,21.989937194047624,15.134800514151204,-0.018808929102307304,-0.0249983238199308
102,5.036558111561422,4.824467615220532,17.775775634189475,17.0,17.283385866728505,16.453014728527965,15.735857255954114,21.076474757639716,17.80449067300043,20.264684448688538,18.246681468758872,0.00712319638549056,22.293024320472068,15.231254548323202,-0.01856580458554974,-0.024701193868734806
110,5.0592031105886734,4.7846703298783755,17.522577274656143,17.0,17.044967683342897,16.597829284883044,15.849271574359946,22.213649984405304,17.743849635726892,20.00946366679868,18.032910134073955,0.01066020645477766,22.0098214612246,15.107803028720905,-0.018887150397827002,-0.025015003765685065
111,4.8553981193434055,4.800186546232896,17.358735540709016,17.0,17.0180579416152,16.491225762043637,16.47356795185201,26.51493437595115,18.139318777513882,19.858499034280403,18.015710142287308,0.014928727678059701,21.90465613590287,15.455344065198473,-0.018264096661891084,-0.023467452060085235
112,5.025235612047796,4.8484005844031834,17.895916820974282,17.0,17.334979046179175,16.71927888851411,15.893847965042708,21.444636020077525,18.03901994930745,20.239827542953556,18.34132266817781,0.015592404019047953,22.520950044014516,15.409637357456118,-0.01854681723790767,-0.024360364469206384
113,5.030896861804608,4.773604341835603,17.67672464509642,17.0,17.139621128934728,16.433944891134228,15.749504474488548,21.35384604099222,17.583701531339244,20.064172356240505,18.053054144561624,0.01267281000026615,22.10497187693248,15.011502676791395,-0.01873026558193258,-0.02503462078417195
119,0.569832053435964,2.6074486217351938,8.252261755995544,2.0,8.085612151306975,7.923823633185941,0.2059088051357154,13.203929012531209,0.1660923825414121,11.774966587110468,12.764062421743038,0.019754352908414687,15.107961767551904,6.652226019556342,-0.003614988855921801,-0.0063988164061350985
120,5.002590613020543,4.805789099147176,17.611129143348894,17.0,17.07281660788161,16.433806468034454,15.849813239898632,21.704470785624792,17.759210211429775,20.015019217782882,18.09585841157165,0.011418689615425871,22.18818036771264,15.166739578927103,-0.01867061930379814,-0.024638967540040194
121,5.008251862777357,4.863357056644304,17.940879522591565,17.0,17.456390180447702,16.82059513667929,16.0647984304341,22.24869943432466,18.147651523333174,20.4590596786257,18.410784814042493,0.005610086517821234,22.53864345463213,15.504089744459744,-0.01828606517592815,-0.02413012984881878
122,5.047880611075047,4.894029011370797,17.98043813618573,17.0,17.57920786591924,17.12989422346141,16.23539773311492,23.03997187833081,18.149252716587597,20.55086711919912,18.49529804885933,0.010744439158224942,22.564209863403768,15.513760179483386,-0.018348420938703716,-0.02430590367492632
123,5.05354186083186,4.873544074983637,17.99688855638814,17.0,17.56480343777665,16.84267404685663,16.020898347498765,22.08805280398976,18.055233911386747,20.61972395829516,18.384602940112636,0.003878065017413647,22.5495647263787,15.364087615072375,-0.018307658039946325,-0.02457020973612679
124,4.985606863750104,4.841761890150829,17.696257463956087,17.0,17.277776942147582,14.008514269281887,16.02625341227341,22.546335527501448,18.033017156986656,20.182432007964938,18.300116851221553,0.018274324612002627,22.305964132472518,15.436603071386882,-0.018452886172591866,-0.024126041124900917
125,4.968623114479666,4.8466171661359585,17.781769489420874,17.0,17.337231576812474,16.99000424133031,16.104439856744175,23.10451857284558,17.976101599400643,20.265795262460493,18.28266054975974,0.012844263636541073,22.41933213974104,15.317513456480706,-0.018314378097571544,-0.024230789020632
126,5.002590613020543,4.72037484154185,17.313715524937436,17.0,16.84227622866467,16.185019612098692,15.549345091491306,21.307162138490206,17.315356177082414,19.62890161713423,17.880780957729122,0.00730269283554346,21.92347308571972,14.804185192069648,-0.01903788665623696,-0.025242375674522685
127,4.985606863750104,4.808604214371327,17.68219831395362,17.0,17.098014628833937,16.580683121604793,15.805169956693288,21.578878738735856,17.699672552286493,19.916312786784587,18.19183130046325,0.0015451638229650832,22.31104811749151,15.144675283803526,-0.018699451274744622,-0.024591093143300383
135,4.895026867641096,4.846150998970129,17.59839849970631,17.0,17.189030320891025,16.39156234477112,16.617032890651522,27.05828256954933,18.145008550490516,19.965861981199197,18.14730152697618,0.010135799320764098,22.206578290227124,15.51560044767791,-0.018314150829218716,-0.02356710647403727
136,5.008251862777357,4.792250550083467,17.731542572336515,17.0,17.08749664722275,16.38249391808373,15.706794541463044,21.61537407887161,17.59760065114651,19.907299985833287,18.033760898246392,0.012889809706081987,22.432966887334118,14.942844474692285,-0.018792889994513905,-0.025036444657854026
137,4.979945613993292,4.808963313706174,17.652606632459936,17.0,17.14582674233452,16.467110206110696,15.780311454466203,21.475758421245946,17.747569571715346,20.08054739531715,18.163730051575396,0.011171465938768957,22.235174678908667,15.172260439962786,-0.018525452451942533,-0.024518510439031114
138,4.968623114479666,4.8804950107187635,17.994250975964853,17.0,17.482515980788207,17.05731685964378,16.217329789171412,23.023822860475494,18.01223070674808,20.401270222351634,18.481054135349385,0.018738568789159703,22.612173091238187,15.39011925707452,-0.018192761178077905,-0.024116475687091448
139,4.957300614966039,4.862860200006304,17.89014324129975,17.0,17.382933495687258,16.719980045259273,16.045926327310532,21.9867744824579,17.956620875733336,20.315712279614207,18.44179328648821,0.016077660710931904,22.5381975390583,15.354665790463804,-0.018227746223794073,-0.024117076388494887
